,negative,positive
oversold,2.5,0.0
overspend,2.5,0.0
overst,4.507575551943847,2.51294159473206
overstat,2.5,0.0
overstay,2.5,0.0
overstimul,8.003922779651097,1.6609640474436815
overstress,2.5,0.0
overstuf,3.321928094887363,3.321928094887363
oversummar,2.5,0.0
overt,1.6609640474436815,8.003922779651097
overtaken,0.0,2.5
overthink,2.5,0.0
overthrow,2.095903274289385,5.678873587267573
overthrown,2.5,0.0
overtighten,2.5,0.0
overtim,5.0,0.0
overtip,0.0,2.5
overtr,2.5,0.0
overtur,0.0,2.5
overturn,3.321928094887363,3.321928094887363
overtwist,2.5,0.0
overus,9.162168319362612,1.530895350152348
overview,2.5,0.0
overwealm,0.0,2.5
overweigh,3.321928094887363,3.321928094887363
overweight,6.8433137786230045,1.8380053935977752
overwelm,0.0,2.5
overwhelm,2.2654895359132525,5.125195813786335
overwhemingther,0.0,2.5
overwheml,0.0,2.5
overwhich,2.5,0.0
overwhlem,0.0,2.5
overwind,0.0,2.5
overwith,2.5,0.0
overwork,19.549378059091087,1.0479516371446924
overwritten,17.243773525740824,1.1073093649624544
overwrot,2.5,0.0
overwrought,9.162168319362612,1.530895350152348
overyli,2.5,0.0
overzeal,2.5,0.0
ovi,0.0,2.5
ovid,0.0,2.5
ovious,2.5,0.0
ovr,0.0,2.5
ovul,2.3475901497877913,4.899079389427794
ow,5.0,0.0
owe,2.51294159473206,4.507575551943847
owee,2.5,0.0
owen,2.51294159473206,4.507575551943847
owend,2.5,0.0
owewast,0.0,2.5
owl,2.095903274289385,5.678873587267573
own,2.671716688677029,4.195303483289105
ox,0.0,5.0
oxenburg,2.5,0.0
oxford,5.678873587267573,2.095903274289385
oxi,2.095903274289385,5.678873587267573
oxid,3.321928094887363,3.321928094887363
oxo,5.858360296446877,2.0486906613251517
oxus,0.0,2.5
oxygen,0.0,2.5
oye,0.0,5.0
oyli,2.5,0.0
oyster,0.0,2.5
oyur,2.5,0.0
oz,8.003922779651097,1.6609640474436815
ozomat,0.0,2.5
oztopcu,2.5,0.0
ozu,0.0,2.5
ozzfest,1.6609640474436815,8.003922779651097
ozzi,5.678873587267573,2.095903274289385
pa,3.321928094887363,3.321928094887363
paart,0.0,2.5
pablo,2.5,0.0
pabu,0.0,2.5
pac,2.4097933153777453,4.742632390555292
pacakg,0.0,2.5
pace,2.1572718133943134,5.463283161107727
pacey,0.0,2.5
pachebel,2.5,0.0
paci,0.0,2.5
pacient,0.0,2.5
pacif,4.271985235273362,2.6301168673979136
pacino,3.321928094887363,3.321928094887363
pack,1.8430178770880448,6.815641400475688
packa,0.0,2.5
packabl,0.0,5.0
packag,4.345161930656126,2.5920762571011435
packanoth,2.5,0.0
pacman,0.0,2.5
pact,0.0,2.5
pad,3.6799798337541683,3.0080755405191857
paddi,2.095903274289385,5.678873587267573
paddl,6.8433137786230045,1.8380053935977752
paden,5.0,0.0
padura,0.0,2.5
paez,0.0,2.5
pagan,4.271985235273362,2.6301168673979136
page,6.474615159192055,1.9086274736629112
pageaft,2.5,0.0
pagescould,2.5,0.0
pageturn,0.0,2.5
pagin,0.0,2.5
pagina,0.0,2.5
pahet,2.5,0.0
paid,8.157192815290914,1.6415516582876195
paig,0.0,5.0
pain,8.20425408746706,1.6357430134342654
painful,12.5,0.0
painless,2.095903274289385,5.678873587267573
painstak,2.717562737549928,4.1145820804822515
painstrak,0.0,2.5
paint,2.9937407846606012,3.698755920410016
paintbal,3.321928094887363,3.321928094887363
painter,2.5,0.0
paintshop,0.0,2.5
paintshoppro,2.5,0.0
pair,1.8815421796317378,6.610797698940938
pais,2.5,0.0
pajama,2.5,0.0
pak,3.321928094887363,3.321928094887363
pake,0.0,2.5
pakistan,3.321928094887363,3.321928094887363
pakistani,10.318851158516171,1.4306765580733931
pal,3.150396013176948,3.5058721616899073
palamarasecret,2.5,0.0
palat,6.14525046121494,1.9796101017878516
palatin,0.0,2.5
pale,5.678873587267573,2.095903274289385
palest,2.5,0.0
palestinian,2.095903274289385,5.678873587267573
palestrina,2.5,0.0
palett,0.0,2.5
palgu,2.5,0.0
pali,5.0,0.0
palid,2.5,0.0
pall,2.5,0.0
pallid,2.5,0.0
palm,4.899079389427794,2.3475901497877913
palma,2.5,0.0
palmer,2.095903274289385,5.678873587267573
palmon,2.5,0.0
palmspr,2.5,0.0
palo,2.5,0.0
palpabl,1.1073093649624544,17.243773525740824
palpatin,0.0,2.5
palpit,0.0,2.5
paltri,3.321928094887363,3.321928094887363
paltrow,7.5,0.0
pam,1.6609640474436815,8.003922779651097
pamela,10.318851158516171,1.4306765580733931
pamper,3.321928094887363,3.321928094887363
pamphlet,12.5,0.0
pamplona,0.0,2.5
pan,4.940218471165503,2.3319994094482235
panacea,2.5,0.0
panama,0.0,2.5
panason,8.104718898246935,1.6481113703678991
pancak,8.003922779651097,1.6609640474436815
pancho,0.0,7.5
pandem,2.5,0.0
pander,11.08934760734396,1.3755182252363891
pandora,0.0,5.0
pane,2.5,0.0
panhandl,0.0,2.5
panic,1.8815421796317378,6.610797698940938
panick,5.0,0.0
paniotowski,2.5,0.0
panni,0.0,2.5
panoram,2.095903274289385,5.678873587267573
panson,2.5,0.0
pant,5.678873587267573,2.095903274289385
pantera,3.321928094887363,3.321928094887363
pantheist,2.5,0.0
panther,2.5,0.0
panti,0.0,2.5
pantley,0.0,2.5
pantomim,5.0,0.0
pantyhos,0.0,2.5
panzer,3.321928094887363,3.321928094887363
pao,5.0,0.0
paolini,3.321928094887363,3.321928094887363
pap,2.5,0.0
papa,1.530895350152348,9.162168319362612
papal,0.0,2.5
papaw,0.0,2.5
papazian,2.5,0.0
paper,0.0,2.5
paperback,5.094382474196232,2.2761793375349226
paperchas,0.0,2.5
papercut,0.0,2.5
paperport,2.5,0.0
paperweight,17.5,0.0
paperwork,0.0,2.5
papi,0.0,2.5
papillon,2.5,0.0
papp,2.5,0.0
pappi,0.0,2.5
papua,0.0,2.5
paquito,0.0,2.5
par,13.206425930125748,1.25647079736603
para,1.0,21.854345326782823
paraben,5.0,0.0
parabl,1.1832946624549385,14.937236057436325
parabola,0.0,2.5
parachut,2.3475901497877913,4.899079389427794
parad,12.5,0.0
paradigm,3.321928094887363,3.321928094887363
paradis,1.1832946624549385,14.937236057436325
paradiso,0.0,2.5
paradox,0.0,7.5
parafin,2.5,0.0
paragraph,25.0,0.0
paral,5.0,0.0
parallel,2.717562737549928,4.1145820804822515
paralyz,12.62925313651334,1.285097208938469
paramesan,0.0,2.5
paramilitari,2.5,0.0
paramount,5.211440485380426,2.2363458328106818
paranmorm,0.0,2.5
paranoia,0.0,2.5
paranoid,4.899079389427794,2.3475901497877913
paranorm,2.305977577770878,5.010714036395447
paranthes,2.5,0.0
paraphras,6.8433137786230045,1.8380053935977752
parapublish,0.0,5.0
parasit,7.5,0.0
parch,7.5,0.0
parchment,0.0,2.5
pardon,6.4556962358128835,1.9124892893931982
pardum,2.5,0.0
pare,10.318851158516171,1.4306765580733931
pareci,2.5,0.0
parecio,5.0,0.0
parel,0.0,2.5
parent,3.144027902861167,3.5132148587402563
parenthet,5.0,0.0
pari,2.9203673004336506,3.798794064681797
parinoid,5.0,0.0
parish,1.6609640474436815,8.003922779651097
parit,0.0,2.5
park,3.0010682689456636,3.689127928018137
parker,3.321928094887363,3.321928094887363
parkhurst,3.321928094887363,3.321928094887363
parkingtarget,2.5,0.0
parknot,2.5,0.0
parkway,5.0,0.0
parliament,2.5,0.0
parlor,2.5,0.0
parman,0.0,2.5
parmesan,0.0,2.5
paro,0.0,2.5
parodi,4.899079389427794,2.3475901497877913
parodist,2.5,0.0
parol,3.321928094887363,3.321928094887363
parrado,0.0,2.5
parralel,0.0,2.5
parri,0.0,2.5
parrot,1.6609640474436815,8.003922779651097
pars,5.0,0.0
part,5.139415253709544,2.260606576082615
partak,0.0,7.5
partcip,2.5,0.0
partcular,2.5,0.0
parten,0.0,2.5
partent,0.0,2.5
parti,4.1145820804822515,2.717562737549928
partial,4.311291146316909,2.6094892646758554
particap,0.0,2.5
particip,6.261707715779571,1.9535700439406751
participatori,0.0,2.5
particl,3.321928094887363,3.321928094887363
particu,0.0,7.5
particuar,0.0,2.5
particular,3.0285756004818563,3.6535436821624496
particulari,5.0,0.0
particularili,4.507575551943847,2.51294159473206
particularlygiven,2.5,0.0
particuluar,0.0,2.5
partin,0.0,2.5
partion,0.0,2.5
partisan,10.0,0.0
partner,2.5,0.0
partnoy,3.321928094887363,3.321928094887363
partof,0.0,2.5
parton,0.0,7.5
partonis,2.5,0.0
partsmatthew,2.5,0.0
partther,2.5,0.0
partway,3.321928094887363,3.321928094887363
partyish,0.0,2.5
partywav,0.0,2.5
parzif,0.0,2.5
pas,2.5,0.0
pasado,0.0,5.0
pascal,2.095903274289385,5.678873587267573
pase,0.0,5.0
pasic,0.0,2.5
pass,3.425537896791331,3.222375985584415
passabl,24.15885792809679,0.9602525677891276
passag,2.095903274289385,5.678873587267573
passalong,5.678873587267573,2.095903274289385
passibl,5.0,0.0
passin,3.321928094887363,3.321928094887363
passion,2.4097933153777453,4.742632390555292
passionat,5.0,0.0
passionso,0.0,2.5
passiv,2.3475901497877913,4.899079389427794
passport,2.5,0.0
passthepatentbar,2.5,0.0
password,10.0,0.0
past,3.221196569865467,3.426816031773956
pasta,2.095903274289385,5.678873587267573
pastebas,2.5,0.0
pasteboard,2.5,0.0
pastel,3.321928094887363,3.321928094887363
pasteur,2.5,0.0
pasti,2.095903274289385,5.678873587267573
pastor,0.8977117175026231,28.766956540068726
pastur,5.678873587267573,2.095903274289385
pat,3.851526570091436,2.8836103946155047
patch,8.930663799858587,1.5541158449458503
patchi,7.5,0.0
patent,2.4097933153777453,4.742632390555292
path,1.6609640474436815,8.003922779651097
pathect,2.5,0.0
pathet,36.74077584686183,0.8220504031188302
patheth,2.5,0.0
patho,0.0,5.0
pathogen,2.5,0.0
patholog,3.321928094887363,3.321928094887363
pathway,2.5,0.0
paticular,2.5,0.0
paticulari,0.0,2.5
patienc,0.0,2.5
patient,3.321928094887363,3.321928094887363
patinkin,0.0,2.5
patio,3.321928094887363,3.321928094887363
patit,0.0,2.5
patriarch,2.51294159473206,4.507575551943847
patriarchi,2.5,0.0
patriat,2.5,0.0
patric,0.0,5.0
patricia,5.094382474196232,2.2761793375349226
patrick,2.556193922867228,4.417031807795269
patriot,2.8836103946155047,3.851526570091436
patrol,0.0,2.5
patron,6.8433137786230045,1.8380053935977752
patronis,3.321928094887363,3.321928094887363
patsi,5.678873587267573,2.095903274289385
pattabhi,2.5,0.0
pattern,6.14525046121494,1.9796101017878516
patterson,5.890978684575892,2.0404572398529077
patti,2.576123340966972,4.376763563241703
patton,7.5,0.0
paul,2.8489706205233456,3.9029317267199537
paula,3.321928094887363,3.321928094887363
paulina,3.321928094887363,3.321928094887363
paulo,0.0,7.5
paulsen,2.5,0.0
paulus,0.0,2.5
paus,2.7645093919489363,4.03576521428727
pausibl,5.0,0.0
pausini,0.0,2.5
pavarotti,3.321928094887363,3.321928094887363
pavarti,0.0,2.5
pave,1.1073093649624544,17.243773525740824
paw,2.51294159473206,4.507575551943847
pawn,4.1145820804822515,2.717562737549928
paxton,3.321928094887363,3.321928094887363
pay,8.435649747661026,1.6081625098920407
payabl,0.0,2.5
payback,0.0,2.5
paycheck,7.5,0.0
payf,2.5,0.0
payn,2.5,0.0
payoff,2.5,0.0
paypal,2.5,0.0
payton,2.5,0.0
pbc,3.321928094887363,3.321928094887363
pbs,4.507575551943847,2.51294159473206
pc,3.321928094887363,3.321928094887363
pcheur,0.0,2.5
pci,1.8380053935977752,6.8433137786230045
pcm,2.5,0.0
pcmcia,5.0,0.0
pcos,2.5,0.0
pcs,2.5,0.0
pd,2.5,0.0
pda,7.5,0.0
pdas,0.0,2.5
pdd,0.0,7.5
pdf,5.678873587267573,2.095903274289385
pdfverifi,2.5,0.0
pdq,0.0,2.5
pe,5.0,0.0
pea,7.5,0.0
peac,1.518507538106327,9.290755056556467
peacefuli,0.0,2.5
peacekeep,0.0,2.5
peach,5.678873587267573,2.095903274289385
peachi,2.51294159473206,4.507575551943847
peachtre,5.0,0.0
peak,2.6909854976478167,4.160908051228439
peal,0.0,5.0
peanut,2.3475901497877913,4.899079389427794
pear,1.6609640474436815,8.003922779651097
pearc,0.0,2.5
pearl,8.335047777871564,1.619957991616747
peart,0.0,5.0
peasant,2.095903274289385,5.678873587267573
peavi,0.0,2.5
pebbl,3.321928094887363,3.321928094887363
pec,2.5,0.0
pecan,0.0,7.5
peccadillo,2.5,0.0
peccari,0.0,2.5
pecial,2.5,0.0
peck,3.321928094887363,3.321928094887363
peckham,0.0,2.5
peckinpah,2.5,0.0
peculiar,2.6619559702796276,4.212993519393615
pedagoci,2.5,0.0
pedagog,10.0,0.0
pedal,2.3475901497877913,4.899079389427794
pedant,6.261707715779571,1.9535700439406751
peddel,3.321928094887363,3.321928094887363
peddl,10.318851158516171,1.4306765580733931
peddlar,0.0,2.5
pedersen,0.0,2.5
pedestrian,14.168103987083983,1.2137266547917132
pediatr,3.321928094887363,3.321928094887363
pediatrician,3.321928094887363,3.321928094887363
pedifix,0.0,2.5
pedigre,3.321928094887363,3.321928094887363
pedophil,0.0,5.0
pedophilia,0.0,2.5
pedro,0.0,2.5
pee,3.5392393166248803,3.12173046672301
peed,4.507575551943847,2.51294159473206
peek,1.530895350152348,9.162168319362612
peel,6.584952696634586,1.8865883812503512
peeler,0.0,5.0
peep,1.6609640474436815,8.003922779651097
peer,1.6609640474436815,8.003922779651097
peet,0.0,2.5
peev,5.678873587267573,2.095903274289385
peevish,0.0,2.5
pefect,2.095903274289385,5.678873587267573
peform,5.0,0.0
pefrom,2.5,0.0
peg,12.5,0.0
pegasus,2.5,0.0
peggi,4.742632390555292,2.4097933153777453
pei,0.0,2.5
peirc,2.5,0.0
pejor,5.0,0.0
peke,0.0,2.5
pel,0.0,2.5
pelican,20.0,0.0
pella,2.5,0.0
pellet,5.0,0.0
pelligrino,2.5,0.0
pelltier,2.5,0.0
pelouz,0.0,2.5
peluca,2.5,0.0
pen,4.021847864781923,2.773035227800612
pena,5.0,0.0
penal,3.321928094887363,3.321928094887363
penalti,0.0,2.5
penchant,0.0,2.5
pencil,2.095903274289385,5.678873587267573
pencillin,2.5,0.0
pend,15.0,0.0
pendant,7.5,0.0
pendergast,2.5,0.0
penelop,2.5,0.0
penetr,4.0019613898255475,2.785345075685467
penguin,11.474446170085354,1.3506893502198491
peni,2.5,0.0
peninsula,0.0,2.5
penitr,0.0,2.5
penknif,0.0,2.5
penley,2.5,0.0
penn,2.095903274289385,5.678873587267573
pennant,2.5,0.0
penni,3.321928094887363,3.321928094887363
penniless,0.0,5.0
pennyroy,0.0,2.5
penolop,0.0,2.5
pensiv,3.321928094887363,3.321928094887363
pentagngl,2.5,0.0
pentagon,5.0,0.0
pentaton,0.0,2.5
pentax,3.321928094887363,3.321928094887363
pentecost,2.095903274289385,5.678873587267573
pentium,0.0,2.5
pentli,0.0,2.5
peol,5.678873587267573,2.095903274289385
peopel,0.0,2.5
peopl,2.717562737549928,4.1145820804822515
peoplehad,2.5,0.0
peopleon,2.5,0.0
peoplewith,2.5,0.0
pep,0.0,2.5
pepol,7.5,0.0
pepper,3.5609161165707097,3.103476471903321
peppercorn,0.0,2.5
peppermint,0.0,2.5
peppi,0.0,5.0
peppl,0.0,2.5
pepsi,2.5,0.0
pepto,0.0,5.0
pequeno,2.5,0.0
per,5.678873587267573,2.095903274289385
perabo,2.5,0.0
peral,3.321928094887363,3.321928094887363
perced,0.0,2.5
perceiv,2.7645093919489363,4.03576521428727
percent,5.678873587267573,2.095903274289385
percept,1.0,21.854345326782823
perceptu,2.5,0.0
perch,0.0,2.5
perchac,2.5,0.0
perchas,0.0,2.5
perci,3.321928094887363,3.321928094887363
perciev,3.321928094887363,3.321928094887363
percious,2.5,0.0
perciv,2.5,0.0
percol,3.321928094887363,3.321928094887363
perculiar,0.0,2.5
percuss,0.0,7.5
percussionist,0.0,2.5
perday,0.0,2.5
perdent,0.0,2.5
perdict,5.0,0.0
pere,7.5,0.0
perect,0.0,2.5
peremptori,0.0,2.5
perenni,2.095903274289385,5.678873587267573
perephi,2.5,0.0
peretti,0.0,2.5
perez,5.0,0.0
perfect,1.45193696896342,10.04955758118368
perfectionist,2.5,0.0
perfects,0.0,2.5
perfekt,0.0,2.5
perfer,1.6609640474436815,8.003922779651097
perfom,0.0,5.0
perfor,2.095903274289385,5.678873587267573
perform,2.484548367467459,4.569480886828051
performfrank,2.5,0.0
performimg,2.5,0.0
perfrect,2.5,0.0
perfrom,5.0,0.0
perfum,6.4556962358128835,1.9124892893931982
perfunctori,2.5,0.0
perhap,5.200383624581942,2.2400197661537877
perhapsthi,2.5,0.0
peri,5.0,0.0
peridonticssuggest,0.0,2.5
peril,3.321928094887363,3.321928094887363
period,2.51294159473206,4.507575551943847
peripher,3.321928094887363,3.321928094887363
periphri,2.5,0.0
perish,2.51294159473206,4.507575551943847
perjor,3.321928094887363,3.321928094887363
perk,2.51294159473206,4.507575551943847
perki,3.321928094887363,3.321928094887363
perkier,0.0,2.5
perkin,5.678873587267573,2.095903274289385
perl,3.321928094887363,3.321928094887363
perlman,5.0,0.0
perman,3.321928094887363,3.321928094887363
permanental,2.5,0.0
permanet,3.321928094887363,3.321928094887363
permatex,2.5,0.0
permeat,1.9796101017878516,6.14525046121494
permen,5.678873587267573,2.095903274289385
perment,2.5,0.0
permian,2.5,0.0
permiss,0.0,2.5
permit,2.095903274289385,5.678873587267573
pern,3.321928094887363,3.321928094887363
pernici,0.0,2.5
pero,7.5,0.0
perogi,0.0,2.5
peron,0.0,2.5
perpect,0.0,2.5
perpendicular,2.5,0.0
perpetr,4.899079389427794,2.3475901497877913
perpetu,4.675522918696934,2.437986966796919
perplex,2.51294159473206,4.507575551943847
perrey,2.5,0.0
perri,3.321928094887363,3.321928094887363
perrin,7.5,0.0
persad,2.5,0.0
persaf,2.5,0.0
persecut,0.0,2.5
perserv,2.5,0.0
persev,7.5,0.0
persever,2.095903274289385,5.678873587267573
persia,5.0,0.0
persian,3.321928094887363,3.321928094887363
persing,0.0,2.5
persisit,2.5,0.0
persist,6.4556962358128835,1.9124892893931982
persoanl,0.0,2.5
persoanlli,0.0,2.5
person,2.3377393947774268,4.924978642595257
persona,3.321928094887363,3.321928094887363
personaj,2.5,0.0
personali,3.321928094887363,3.321928094887363
personalplan,0.0,2.5
personcan,0.0,2.5
personifi,1.285097208938469,12.62925313651334
personn,0.0,15.0
personnel,2.5,0.0
personwho,0.0,2.5
perspect,2.2109333391015227,5.289431441108701
perspet,0.0,2.5
perspicaci,0.0,2.5
perspicu,3.321928094887363,3.321928094887363
perspir,0.0,7.5
persu,2.51294159473206,4.507575551943847
persuad,1.285097208938469,12.62925313651334
persuas,3.321928094887363,3.321928094887363
persuasiongreen,0.0,2.5
persum,0.0,2.5
pertain,3.851526570091436,2.8836103946155047
perticular,2.095903274289385,5.678873587267573
pertin,1.6609640474436815,8.003922779651097
peru,0.0,2.5
perus,4.0019613898255475,2.785345075685467
peruvian,0.0,2.5
pervad,2.5,0.0
pervas,3.321928094887363,3.321928094887363
pervect,0.0,2.5
pervers,2.51294159473206,4.507575551943847
pervert,24.15885792809679,0.9602525677891276
pervious,0.0,10.0
pesar,0.0,2.5
pesci,0.0,2.5
pesemist,2.5,0.0
pesima,2.5,0.0
peski,1.6609640474436815,8.003922779651097
peson,0.0,2.5
pessimist,5.678873587267573,2.095903274289385
pest,4.507575551943847,2.51294159473206
pester,0.0,5.0
pesto,2.5,0.0
pet,5.167554038921294,2.2510353327917545
petal,2.5,0.0
pete,2.1803695489250283,5.386869421779831
peter,2.156300320761462,5.46655148495058
petersburg,0.0,2.5
petersen,3.321928094887363,3.321928094887363
peterson,1.8380053935977752,6.8433137786230045
pethet,5.0,0.0
petigrew,2.5,0.0
petit,6.8433137786230045,1.8380053935977752
petmat,2.5,0.0
petra,0.0,10.0
petracca,0.0,2.5
petrifi,0.0,2.5
petrocelli,2.5,0.0
petroletum,0.0,2.5
petroleum,2.5,0.0
petroski,2.5,0.0
petroskova,2.5,0.0
petsaf,7.230516925979993,1.7721967586109773
petti,3.103476471903321,3.5609161165707097
petticoat,2.5,0.0
pettit,2.5,0.0
petul,8.003922779651097,1.6609640474436815
petula,0.0,2.5
petunia,0.0,2.5
petzold,0.0,2.5
peu,0.0,2.5
pevious,2.5,0.0
pewter,0.0,2.5
pfds,2.5,0.0
pfeiffer,0.0,2.5
pfg,0.0,2.5
pfizer,2.5,0.0
pfor,2.5,0.0
pfr,2.5,0.0
pg,4.417031807795269,2.556193922867228
pgig,2.5,0.0
pgsof,2.5,0.0
ph,3.321928094887363,3.321928094887363
phalang,2.5,0.0
phamtom,0.0,2.5
phan,2.5,0.0
phantasi,2.5,0.0
phantasm,0.0,2.5
phantasmagor,0.0,2.5
phantast,2.5,0.0
phantom,3.321928094887363,3.321928094887363
pharel,2.5,0.0
pharmaceut,4.507575551943847,2.51294159473206
pharo,0.0,2.5
pharoah,3.321928094887363,3.321928094887363
pharrel,2.5,0.0
phase,4.1145820804822515,2.717562737549928
phaser,2.5,0.0
phat,1.6609640474436815,8.003922779651097
phattest,0.0,2.5
phc,0.0,2.5
phd,6.8433137786230045,1.8380053935977752
phe,2.5,0.0
phedr,0.0,2.5
phenol,0.0,2.5
phenomanol,0.0,2.5
phenomen,1.0686511047528884,18.684863726628222
phenomena,3.321928094887363,3.321928094887363
phenomenaltwist,0.0,2.5
phenomenol,0.0,7.5
phenomenolog,0.0,5.0
phenomenon,1.4306765580733931,10.318851158516171
phenoment,2.5,0.0
phenomin,1.0,21.854345326782823
phenomon,0.0,5.0
phew,2.095903274289385,5.678873587267573
phibrick,2.5,0.0
phife,0.0,2.5
phil,3.137168659354725,3.5211682165513474
philadelphia,3.321928094887363,3.321928094887363
philadelphian,0.0,2.5
philadephia,2.5,0.0
philand,3.321928094887363,3.321928094887363
philanthrop,0.0,2.5
philbrick,0.0,2.5
philharmon,1.6609640474436815,8.003922779651097
philia,0.0,2.5
philip,2.2761793375349226,5.094382474196232
philippa,2.5,0.0
philisoph,3.321928094887363,3.321928094887363
philistin,0.0,2.5
philli,2.717562737549928,4.1145820804822515
phillip,5.678873587267573,2.095903274289385
phillipo,5.0,0.0
phillisoph,0.0,2.5
phillp,0.0,2.5
philo,0.0,5.0
philolog,3.321928094887363,3.321928094887363
philosoph,3.1271554732470523,3.5328620244417612
philosophi,1.6609640474436815,8.003922779651097
philosophilc,0.0,2.5
philosph,0.0,2.5
philospohi,2.5,0.0
phinea,0.0,2.5
phipp,2.5,0.0
phish,4.271985235273362,2.6301168673979136
phisoloph,0.0,2.5
phiten,0.0,5.0
phlegmat,5.0,0.0
phlight,2.5,0.0
phm,2.5,0.0
phobia,3.321928094887363,3.321928094887363
phobic,5.0,0.0
phoeb,0.0,2.5
phoenix,1.8380053935977752,6.8433137786230045
phone,8.58328067894192,1.5913711273047662
phonedthi,2.5,0.0
phonem,2.5,0.0
phonet,2.095903274289385,5.678873587267573
phoni,14.937236057436325,1.1832946624549385
phono,5.0,0.0
photo,4.61448067488429,2.464478569706518
photocopi,19.549378059091087,1.0479516371446924
photodraw,0.0,2.5
photogen,3.321928094887363,3.321928094887363
photograhi,0.0,2.5
photograph,3.321928094887363,3.321928094887363
photographerin,0.0,2.5
photographi,4.507575551943847,2.51294159473206
photon,0.0,2.5
photoshop,5.678873587267573,2.095903274289385
php,2.5,0.0
phrase,2.095903274289385,5.678873587267573
phsychedel,0.0,2.5
phsychic,5.0,0.0
phule,2.5,0.0
phunk,0.0,2.5
phychic,0.0,2.5
phylli,8.003922779651097,1.6609640474436815
phylosoph,0.0,2.5
physic,3.0114655884344543,3.6755746705759353
physicali,2.5,0.0
physich,0.0,2.5
physici,0.0,2.5
physician,2.3475901497877913,4.899079389427794
physicist,2.5,0.0
physicst,0.0,2.5
physiolog,0.0,12.5
physiqu,0.0,2.5
pi,5.0,0.0
pia,2.5,0.0
piaa,2.5,0.0
piaf,0.0,5.0
pianinst,0.0,2.5
pianissimo,0.0,2.5
pianist,2.51294159473206,4.507575551943847
piano,0.8725028695491561,31.070680064188018
piazzolla,0.0,2.5
pic,5.678873587267573,2.095903274289385
picard,3.321928094887363,3.321928094887363
picasso,0.0,2.5
picbas,0.0,2.5
picciotto,2.5,0.0
pick,3.2160123015606663,3.4324489076202203
pickax,2.5,0.0
picket,2.5,0.0
pickett,0.0,2.5
picki,1.3506893502198491,11.474446170085354
pickiest,0.0,2.5
pickl,1.6609640474436815,8.003922779651097
pickup,3.321928094887363,3.321928094887363
picnic,0.0,7.5
picnick,0.0,2.5
picoult,0.0,2.5
pictor,3.321928094887363,3.321928094887363
pictori,5.678873587267573,2.095903274289385
pictur,5.159425579258086,2.2537877759719245
picturesqu,2.095903274289385,5.678873587267573
piddl,5.678873587267573,2.095903274289385
pie,1.1832946624549385,14.937236057436325
