,negative,positive
marlon,2.717562737549928,4.1145820804822515
marlow,4.065331018606768,2.7466359508287996
marmalad,2.5,0.0
marmit,0.0,5.0
marneau,2.5,0.0
marner,0.0,2.5
marni,4.1145820804822515,2.717562737549928
maroccan,0.0,2.5
maroni,0.0,2.5
maroon,9.547874667292193,1.4947531601505835
marpl,2.095903274289385,5.678873587267573
marque,3.321928094887363,3.321928094887363
marquez,0.0,5.0
marqui,0.0,7.5
marrakesh,0.0,2.5
marri,2.374305827797841,4.830418980287672
marriag,2.2363458328106818,5.211440485380426
marriott,2.095903274289385,5.678873587267573
marrow,5.0,0.0
marrri,0.0,2.5
marsboern,0.0,2.5
marschal,0.0,2.5
marsden,6.34486149433979,1.9356220019364556
marsh,3.719611071037446,2.978033117136071
marsha,5.678873587267573,2.095903274289385
marshal,3.2469761535710577,3.3991572066584532
marshi,0.0,2.5
marshmallow,5.0,0.0
marsillach,0.0,10.0
mart,8.58328067894192,1.5913711273047662
marta,5.678873587267573,2.095903274289385
martel,0.0,2.5
marth,7.5,0.0
martha,3.321928094887363,3.321928094887363
marthesheim,0.0,2.5
marthi,0.0,20.0
marti,2.1396717031069303,5.5231933678985525
martial,3.4351166370135773,3.2135647074698044
martian,3.5975792258391737,3.073241413864832
martiara,0.0,2.5
martin,3.2881641226487663,3.356146583829309
martina,5.678873587267573,2.095903274289385
martinaud,0.0,5.0
martinet,2.5,0.0
martinez,5.0,0.0
martino,1.6609640474436815,8.003922779651097
marton,2.5,0.0
martyr,1.285097208938469,12.62925313651334
maru,2.5,0.0
maruja,0.0,2.5
marullo,0.0,2.5
maruschka,0.0,2.5
marushka,0.0,2.5
marv,3.321928094887363,3.321928094887363
marvel,1.2512882231650477,13.316348587404178
marvin,2.095903274289385,5.678873587267573
marx,3.321928094887363,3.321928094887363
marxist,3.321928094887363,3.321928094887363
marya,0.0,2.5
marybeth,3.321928094887363,3.321928094887363
maryl,2.5,0.0
maryland,5.0,0.0
maryle,1.285097208938469,12.62925313651334
marylin,0.0,5.0
maryman,2.5,0.0
mas,1.4306765580733931,10.318851158516171
masak,0.0,2.5
masako,0.0,2.5
masami,0.0,2.5
masamun,0.0,2.5
masanori,2.5,0.0
masaru,2.5,0.0
masatoshi,0.0,2.5
masauki,0.0,2.5
mascara,0.0,5.0
mascot,3.321928094887363,3.321928094887363
masculin,2.04490413990473,5.873310965300054
mash,27.61502353207353,0.9116518111250529
masina,2.5,0.0
mask,4.0803237795426375,2.7376941938824353
maslin,2.095903274289385,5.678873587267573
masoch,2.5,0.0
masochist,5.572741237419826,2.12544063334679
mason,7.307913686175033,1.7599383416902357
masonit,2.5,0.0
masoud,0.0,2.5
masquerad,6.292346155702907,1.9468961167422505
mass,3.9485548495423557,2.8191658368867367
massa,7.5,0.0
massachusett,3.321928094887363,3.321928094887363
massacr,4.14174191097489,2.701892756988019
massag,4.1145820804822515,2.717562737549928
massari,2.5,0.0
masseratti,0.0,2.5
massey,4.1145820804822515,2.717562737549928
massimo,0.0,15.0
massiv,4.079947231022172,2.7379177791519838
massochist,2.5,0.0
massud,2.5,0.0
mast,5.0,0.0
mastectomi,2.5,0.0
masten,0.0,10.0
master,1.5021125608972745,9.466686508441663
masterb,2.5,0.0
masterclass,2.5,0.0
masteri,0.0,2.5
masterman,0.0,2.5
mastermind,2.978033117136071,3.719611071037446
masterpeic,0.0,2.5
masterpiec,1.6789062251283615,7.867523593640165
mastershot,2.5,0.0
masterson,0.0,27.5
masterstrok,0.0,2.5
masterton,0.0,2.5
masterwork,2.51294159473206,4.507575551943847
masti,3.321928094887363,3.321928094887363
mastic,5.0,0.0
mastobatori,2.5,0.0
maston,0.0,2.5
mastrantonio,0.0,5.0
mastroianni,1.4306765580733931,10.318851158516171
masturb,9.658047936383513,1.484966422982445
masturbatori,7.5,0.0
masu,2.5,0.0
mat,2.095903274289385,5.678873587267573
mata,0.0,5.0
matador,3.321928094887363,3.321928094887363
matarazzo,10.0,0.0
match,2.874587091179427,3.8647538186327104
matchabl,0.0,2.5
matchbox,2.5,0.0
matchless,2.095903274289385,5.678873587267573
matchmak,2.095903274289385,5.678873587267573
matchstick,7.5,0.0
matchup,2.5,0.0
mate,6.714157558698096,1.8617841794768077
matei,0.0,2.5
mateo,8.003922779651097,1.6609640474436815
mater,0.0,2.5
materi,3.2805925086197636,3.363946968708738
materialis,4.1145820804822515,2.717562737549928
materialist,3.5058721616899073,3.150396013176948
materiel,2.5,0.0
matern,1.2301433994512887,13.783470770180712
math,2.5,0.0
mathaeu,0.0,2.5
matheau,0.0,2.5
mathemat,2.7645093919489363,4.03576521428727
mathematician,1.9124892893931982,6.4556962358128835
matheson,3.321928094887363,3.321928094887363
mathew,8.003922779651097,1.6609640474436815
mathia,10.0,0.0
mathieu,0.768621786840241,44.89056748035494
mathild,3.321928094887363,3.321928094887363
mathius,2.5,0.0
matic,2.095903274289385,5.678873587267573
matilda,0.0,2.5
matin,2.095903274289385,5.678873587267573
matine,1.6609640474436815,8.003922779651097
matiss,0.0,5.0
matlock,0.0,2.5
matondkar,0.0,2.5
matriarch,5.678873587267573,2.095903274289385
matrimoni,3.321928094887363,3.321928094887363
matrix,6.552643539533589,1.8929578624225243
matron,6.8433137786230045,1.8380053935977752
matsumoto,0.0,2.5
matsumura,2.5,0.0
matsushima,0.0,5.0
matt,2.7410477498083115,4.07468489235667
mattei,8.003922779651097,1.6609640474436815
matteo,2.5,0.0
matter,2.978033117136071,3.719611071037446
mattew,0.0,2.5
matthau,0.0,112.5
mattheau,0.0,2.5
matthew,3.2103199784084198,3.4386614774338025
matthia,3.321928094887363,3.321928094887363
matthieu,2.5,0.0
matthius,0.0,2.5
matti,12.5,0.0
mattress,3.321928094887363,3.321928094887363
matur,2.0636549342507946,5.800101520102492
matuschek,0.0,17.5
maud,2.4097933153777453,4.742632390555292
maudlin,2.785345075685467,4.0019613898255475
maugham,2.8394367936337863,3.9173823267621817
maughm,2.5,0.0
maul,9.547874667292193,1.4947531601505835
mauldin,0.0,2.5
maupass,2.095903274289385,5.678873587267573
maura,2.5,0.0
maureen,1.7296614141322906,7.5068727724303015
mauri,0.0,2.5
mauric,4.507575551943847,2.51294159473206
mauricio,0.0,2.5
maurin,0.0,2.5
mauritania,2.5,0.0
mauritius,0.0,2.5
mausolem,2.5,0.0
mausoleum,0.0,5.0
mauvai,0.0,5.0
mauvi,0.0,5.0
mauvorneen,0.0,2.5
maven,5.678873587267573,2.095903274289385
maverick,2.010759005174987,6.0120931413889656
mavi,0.0,2.5
mavshi,2.5,0.0
mawkish,6.714157558698096,1.8617841794768077
max,2.3734712716885276,4.832529651674732
maxim,8.776290847640777,1.5702972679322118
maximilian,6.8433137786230045,1.8380053935977752
maximillian,2.095903274289385,5.678873587267573
maximis,1.4306765580733931,10.318851158516171
maximum,3.5609161165707097,3.103476471903321
maximus,2.5,0.0
maxin,0.0,2.5
maxmillian,5.0,0.0
maxwel,12.62925313651334,1.285097208938469
may,5.0,0.0
maya,1.5702972679322118,8.776290847640777
mayal,14.937236057436325,1.1832946624549385
mayan,8.58328067894192,1.5913711273047662
mayarchuk,2.5,0.0
mayb,4.640686782176033,2.4530039664572842
maybe,2.5,0.0
mayberri,3.321928094887363,3.321928094887363
maybl,0.0,2.5
mayeda,10.0,0.0
mayer,2.5,0.0
mayerl,7.5,0.0
mayfield,1.285097208938469,12.62925313651334
mayhem,4.899079389427794,2.3475901497877913
mayi,0.0,5.0
mayn,7.5,0.0
maynard,4.507575551943847,2.51294159473206
maynot,0.0,2.5
mayo,2.5,0.0
mayor,1.530895350152348,9.162168319362612
mayweath,4.1145820804822515,2.717562737549928
mazar,3.321928094887363,3.321928094887363
maze,5.0,0.0
mazello,2.095903274289385,5.678873587267573
mazeppa,0.0,2.5
mazovia,2.5,0.0
mazurski,2.3475901497877913,4.899079389427794
mazzello,0.0,10.0
mbarrass,2.5,0.0
mbongeni,0.0,2.5
mbv,2.5,0.0
mc,1.9535700439406751,6.261707715779571
mcadam,0.0,17.5
mcallist,0.0,2.5
mcanal,0.0,37.5
mcandrew,3.321928094887363,3.321928094887363
mcavoy,1.4306765580733931,10.318851158516171
mcbain,1.4306765580733931,10.318851158516171
mcbeak,5.0,0.0
mcbeal,6.4556962358128835,1.9124892893931982
mcbeth,2.5,0.0
mcbirney,2.5,0.0
mcbo,0.8977117175026231,28.766956540068726
mcbride,2.51294159473206,4.507575551943847
mcburney,0.0,2.5
mccabe,3.321928094887363,3.321928094887363
mccaffrey,2.5,0.0
mccaid,0.0,2.5
mccain,2.5,0.0
mccall,7.5,0.0
mccambidg,2.5,0.0
mccambridg,5.0,0.0
mccamus,3.321928094887363,3.321928094887363
mccann,0.0,7.5
mccarey,3.321928094887363,3.321928094887363
mccarten,0.0,2.5
mccarthi,3.1956108263448426,3.4548505246502272
mccarthyism,0.0,2.5
mccarthyit,0.0,2.5
mccaslin,0.0,2.5
mccathi,0.0,2.5
mcchees,0.0,2.5
mcclelland,2.5,0.0
mcclori,0.0,2.5
mccloud,2.5,0.0
mccloy,0.0,2.5
mcconaughey,15.0,0.0
mcconaughi,2.5,0.0
mcconnel,0.0,2.5
mcconnohi,0.0,2.5
mccord,0.0,5.0
mccormick,8.003922779651097,1.6609640474436815
mccoy,2.162639121587463,5.445306345465875
mccracken,2.5,0.0
mccrae,5.678873587267573,2.095903274289385
mccrane,0.0,2.5
mccrari,2.5,0.0
mccrea,1.6609640474436815,8.003922779651097
mccreari,0.0,2.5
mccree,0.0,2.5
mccullum,2.5,0.0
mcdaniel,2.5,0.0
mcdemor,0.0,2.5
mcdermott,2.095903274289385,5.678873587267573
mcdonald,2.9203673004336506,3.798794064681797
mcdonnel,2.5,0.0
mcdonough,0.0,5.0
mcdormand,5.678873587267573,2.095903274289385
mcdougal,0.0,2.5
mcdowal,5.678873587267573,2.095903274289385
mcdowel,9.162168319362612,1.530895350152348
mceachin,2.5,0.0
mcelwe,2.5,0.0
mcenro,7.5,0.0
mceveeti,2.5,0.0
mcewan,0.0,5.0
mcfadden,5.0,0.0
mcfarlan,0.0,2.5
mcfeast,2.5,0.0
mcgann,0.0,2.5
mcgargl,0.0,5.0
mcgarrett,2.5,0.0
mcgavin,1.2301433994512887,13.783470770180712
mcgee,1.4306765580733931,10.318851158516171
mcghee,0.0,2.5
mcgill,0.0,5.0
mcgilli,3.321928094887363,3.321928094887363
mcgjthm,2.5,0.0
mcgoldrick,0.0,2.5
mcgoohan,5.678873587267573,2.095903274289385
mcgovern,14.937236057436325,1.1832946624549385
mcgowan,4.507575551943847,2.51294159473206
mcgowen,2.5,0.0
mcgraw,10.318851158516171,1.4306765580733931
mcgreevey,2.5,0.0
mcgreggor,2.5,0.0
mcgregor,3.321928094887363,3.321928094887363
mcgrew,0.0,2.5
mcguffin,5.678873587267573,2.095903274289385
mcguigan,0.0,2.5
mcgyver,2.5,0.0
mchael,2.5,0.0
mchale,5.678873587267573,2.095903274289385
mcheath,2.5,0.0
mchugh,1.1073093649624544,17.243773525740824
mci,2.5,0.0
mcinal,2.5,0.0
mcintir,0.0,12.5
mcintyr,0.0,15.0
mciver,5.0,0.0
mckay,4.507575551943847,2.51294159473206
mckean,6.4556962358128835,1.9124892893931982
mckee,0.0,2.5
mckelheer,2.5,0.0
mckellar,2.5,0.0
mckellen,5.678873587267573,2.095903274289385
mckenna,1.4306765580733931,10.318851158516171
mckenzi,0.0,5.0
mckeon,0.0,2.5
mckinney,0.0,5.0
mckluski,2.5,0.0
mcknight,0.0,2.5
mclagen,0.0,2.5
mclaghlan,0.0,2.5
mclaglen,1.0662662131865621,18.78092562765622
mclaren,7.5,0.0
mclarti,0.0,2.5
mclean,2.095903274289385,5.678873587267573
mcleod,2.095903274289385,5.678873587267573
mclish,2.5,0.0
mcluhan,0.0,2.5
mcmahon,5.0,0.0
mcmartin,0.0,2.5
mcmaster,2.5,0.0
mcmichael,5.0,0.0
mcmillan,5.678873587267573,2.095903274289385
mcmillian,3.321928094887363,3.321928094887363
mcmullan,0.0,2.5
mcmullen,3.321928094887363,3.321928094887363
mcmurti,0.0,2.5
mcnab,5.0,0.0
mcnairi,0.0,2.5
mcnalli,0.6529636084911308,77.13087245138816
mcnamara,2.5,0.0
mcnasti,2.5,0.0
mcneali,2.5,0.0
mcnear,3.321928094887363,3.321928094887363
mcneeli,1.6609640474436815,8.003922779651097
mcneil,0.0,7.5
mcnicol,2.5,0.0
mcphail,0.0,2.5
mcpherson,0.0,2.5
mcpoodl,0.0,5.0
mcquad,3.321928094887363,3.321928094887363
mcquaid,0.0,17.5
mcquarri,0.0,2.5
mcqueen,2.295006730925411,5.041144465898791
mcraney,0.0,2.5
mcrd,0.0,5.0
mcrdep,0.0,2.5
mcshane,0.0,2.5
mctaketh,2.5,0.0
mctavish,2.5,0.0
mcteer,7.5,0.0
mctiernan,2.5,0.0
mcvey,2.5,0.0
mcwhirter,0.0,2.5
mdb,2.5,0.0
mdixon,0.0,2.5
mdogg,2.5,0.0
mds,2.5,0.0
mea,2.5,0.0
mead,0.0,2.5
meadow,2.2761793375349226,5.094382474196232
meadowland,0.0,2.5
meadowval,5.678873587267573,2.095903274289385
meagan,5.0,0.0
meager,5.010714036395447,2.305977577770878
meagr,2.51294159473206,4.507575551943847
meal,1.4947531601505835,9.547874667292193
meali,5.0,0.0
mean,4.447925059580797,2.5411985087808877
meanac,0.0,2.5
meander,9.793244369328269,1.4732604301925565
meaner,2.095903274289385,5.678873587267573
meanest,6.8433137786230045,1.8380053935977752
meani,0.0,2.5
meanial,0.0,2.5
meaning,3.553799376483751,3.1094380250771794
meaningless,8.831427533383131,1.564451165569662
meanspirit,2.5,0.0
meant,4.067614873232286,2.745268607120697
meantim,1.1073093649624544,17.243773525740824
meanwhil,2.6394364535868067,4.254510374345511
mear,0.0,2.5
meara,0.0,2.5
measli,9.547874667292193,1.4947531601505835
measur,2.6647052727882787,4.207992363787113
meat,5.094382474196232,2.2761793375349226
meatbal,1.6609640474436815,8.003922779651097
meathead,0.0,5.0
meati,2.4097933153777453,4.742632390555292
meatier,2.5,0.0
meatiest,5.678873587267573,2.095903274289385
meatloaf,2.095903274289385,5.678873587267573
meatpack,2.5,0.0
meatwad,0.0,2.5
mecan,0.0,2.5
mecbeth,2.5,0.0
mecca,1.0,21.854345326782823
mech,1.8380053935977752,6.8433137786230045
mecha,5.678873587267573,2.095903274289385
mechan,3.137168659354725,3.5211682165513474
mechanis,0.0,2.5
mechanist,0.0,2.5
mechapilot,0.0,2.5
mechnic,0.0,2.5
meckern,0.0,2.5
med,3.137168659354725,3.5211682165513474
medak,2.5,0.0
medal,2.095903274289385,5.678873587267573
medallion,2.5,0.0
meddl,2.010759005174987,6.0120931413889656
meddlesom,5.0,0.0
medevil,2.5,0.0
medford,3.321928094887363,3.321928094887363
media,2.5,0.0
mediacorp,2.5,0.0
mediaev,2.095903274289385,5.678873587267573
median,0.0,7.5
mediat,1.4306765580733931,10.318851158516171
medic,3.3625232744870246,3.2819710363405243
medicaid,0.0,2.5
medicar,0.0,2.5
medicin,3.321928094887363,3.321928094887363
mediev,4.212993519393615,2.6619559702796276
medioacr,2.5,0.0
mediocr,10.431634169133337,1.4220978588423259
mediorcr,5.0,0.0
medit,1.8617841794768077,6.714157558698096
mediterranean,2.095903274289385,5.678873587267573
mediterranian,2.5,0.0
mediterrenean,2.5,0.0
meditteranean,2.095903274289385,5.678873587267573
medium,7.423983573584705,1.7420653825330148
mediumist,0.0,2.5
medley,3.321928094887363,3.321928094887363
medusa,8.003922779651097,1.6609640474436815
medusan,10.0,0.0
medv,22.5,0.0
medval,0.0,2.5
mee,2.5,0.0
meek,3.321928094887363,3.321928094887363
meeker,2.5,0.0
meekest,0.0,2.5
meela,2.5,0.0
meen,5.0,0.0
meena,0.0,12.5
meep,0.0,2.5
meera,2.5,0.0
mees,0.0,2.5
meet,2.4268286954933327,4.701812675917452
meethi,0.0,7.5
meeuwsen,2.5,0.0
meg,2.6767980774787876,4.186165670860539
mega,3.750078366802555,2.9554817088731196
megachees,2.5,0.0
megadeth,2.5,0.0
megaloman,0.0,5.0
megalomaniac,6.14525046121494,1.9796101017878516
megalung,2.5,0.0
megan,2.6619559702796276,4.212993519393615
megaplex,3.321928094887363,3.321928094887363
megazon,0.0,2.5
megazord,2.5,0.0
megha,0.0,2.5
megumi,2.5,0.0
megyn,0.0,5.0
meh,5.678873587267573,2.095903274289385
mehbooba,5.0,0.0
mehemet,2.5,0.0
mehmet,8.003922779651097,1.6609640474436815
mehndi,0.0,7.5
mehr,0.0,2.5
mehta,1.6609640474436815,8.003922779651097
mei,2.51294159473206,4.507575551943847
meighan,5.0,0.0
meiji,3.321928094887363,3.321928094887363
meik,0.0,2.5
meiko,0.0,7.5
mein,2.5,0.0
meir,2.5,0.0
meissen,0.0,2.5
meister,0.0,2.5
meital,2.5,0.0
meiyan,2.5,0.0
mejd,3.321928094887363,3.321928094887363
mekar,0.0,2.5
meke,0.0,2.5
mekum,0.0,2.5
mel,3.275820317202415,3.3688876633423166
melachon,0.0,2.5
melanchol,0.8502741537276027,33.37424640210159
melancholi,1.3210703632652905,11.9694465823747
melani,6.14525046121494,1.9796101017878516
melato,2.5,0.0
melba,3.321928094887363,3.321928094887363
melbourn,3.0212099296053805,3.662986595046085
melcher,2.5,0.0
melchior,1.6609640474436815,8.003922779651097
meld,2.9203673004336506,3.798794064681797
mele,5.678873587267573,2.095903274289385
melendez,0.0,2.5
melinda,5.678873587267573,2.095903274289385
melio,0.0,2.5
melisa,0.0,2.5
melissa,3.212860067744406,3.4358856466259087
mell,2.5,0.0
mellencamp,2.5,0.0
melliflu,5.0,0.0
mellow,1.1832946624549385,14.937236057436325
mellowi,2.5,0.0
melnick,0.0,2.5
melo,3.321928094887363,3.321928094887363
melod,2.2363458328106818,5.211440485380426
melodi,1.5702972679322118,8.776290847640777
melodrama,1.7811274359499696,7.175224991219598
melodramat,3.3771905711352965,3.267841474638312
meloni,1.6609640474436815,8.003922779651097
melora,2.5,0.0
melros,2.6619559702796276,4.212993519393615
melt,3.909688233449793,2.844502069100096
meltdown,10.318851158516171,1.4306765580733931
melti,2.5,0.0
melvil,2.5,0.0
melvill,1.388581658628238,10.896762903258734
melvillian,0.0,5.0
melvin,2.9203673004336506,3.798794064681797
melvyn,1.6609640474436815,8.003922779651097
melyvn,0.0,2.5
memento,2.2761793375349226,5.094382474196232
memer,2.5,0.0
memnoch,2.5,0.0
memo,2.5,0.0
memoir,5.0,0.0
memor,1.9043227887817724,6.495847484112159
memorabilia,0.0,2.5
memorex,0.0,2.5
memori,3.044434334926917,3.633420802575157
memorialis,0.0,2.5
memoriam,0.0,2.5
memoris,5.0,0.0
memphi,1.8380053935977752,6.8433137786230045
men,2.5,0.0
mena,5.0,0.0
menac,3.601706353066799,3.0698870517971044
menachim,2.5,0.0
menag,2.5,0.0
menahem,2.5,0.0
menaikkan,0.0,2.5
mencia,11.859457970560367,1.3274436135281011
mencken,3.321928094887363,3.321928094887363
menczer,2.5,0.0
mend,1.5913711273047662,8.58328067894192
mendaci,3.321928094887363,3.321928094887363
mendanasso,2.5,0.0
mendel,3.321928094887363,3.321928094887363
mendelhson,2.5,0.0
mendez,2.095903274289385,5.678873587267573
menedez,0.0,2.5
menen,0.0,2.5
menendez,0.0,2.5
menephta,2.5,0.0
menerb,0.0,2.5
meng,0.0,2.5
mengel,2.5,0.0
menial,1.7721967586109773,7.230516925979993
menij,0.0,2.5
menopaus,0.0,2.5
menopuas,2.5,0.0
mens,2.5,0.0
mensa,5.678873587267573,2.095903274289385
mensch,0.0,2.5
menschkeit,0.0,2.5
mensong,2.5,0.0
menstrual,0.0,2.5
menstruat,5.0,0.0
ment,2.5,0.0
mental,3.5182867124815886,3.1396491643939006
mentari,5.0,0.0
menthol,2.5,0.0
mention,4.125257809209619,2.71137313487979
mentionworthi,2.5,0.0
mentor,5.678873587267573,2.095903274289385
menu,4.1145820804822515,2.717562737549928
menudo,0.0,2.5
meoli,2.5,0.0
meow,0.0,5.0
mer,2.095903274289385,5.678873587267573
mera,2.5,0.0
merc,0.0,2.5
mercan,0.0,2.5
merced,3.321928094887363,3.321928094887363
mercenari,3.9173823267621817,2.8394367936337863
mercer,5.0,0.0
merchandis,12.62925313651334,1.285097208938469
merchant,4.507575551943847,2.51294159473206
merchent,2.5,0.0
merci,14.3300408468526,1.2070641711345298
merciless,3.0303609597915364,3.651264118337991
mercuri,1.7721967586109773,7.230516925979993
mercuricul,0.0,2.5
mercurio,5.0,0.0
mercutio,2.5,0.0
mere,3.6429879379972574,3.036866755571127
meredith,4.0019613898255475,2.785345075685467
meremblum,0.0,2.5
merest,5.678873587267573,2.095903274289385
meretrici,4.899079389427794,2.3475901497877913
merg,2.020814299663648,5.970466943390806
merhig,2.095903274289385,5.678873587267573
meri,2.5,0.0
merian,0.0,7.5
merideth,0.0,2.5
meridian,1.6609640474436815,8.003922779651097
meridith,2.5,0.0
merit,4.3309377159637945,2.5993487808882025
meritless,0.0,5.0
meritocrat,2.5,0.0
meritori,0.0,5.0
merivel,5.0,0.0
meriweth,5.0,0.0
merk,10.0,0.0
merkel,0.0,2.5
merkerson,0.0,5.0
merkuryev,0.0,2.5
merl,4.1145820804822515,2.717562737549928
merlin,14.937236057436325,1.1832946624549385
mermaid,4.1145820804822515,2.717562737549928
merman,2.51294159473206,4.507575551943847
merri,2.51294159473206,4.507575551943847
merrick,17.5,0.0
merrier,0.0,2.5
merriest,0.0,2.5
merril,0.0,2.5
merrili,2.4097933153777453,4.742632390555292
merrim,0.0,2.5
merriman,0.0,2.5
merrin,2.5,0.0
merritt,2.5,0.0
merriweth,2.5,0.0
merseyrail,2.5,0.0
merv,3.321928094887363,3.321928094887363
mervyn,0.0,5.0
meryl,2.1143200371792132,5.612168348622079
mes,0.0,5.0
mesa,0.0,2.5
mesak,2.5,0.0
mesh,3.054750901711627,3.6204807592266683
mesmer,1.4306765580733931,10.318851158516171
mesmeris,1.305624850998588,12.244391223605618
mesmor,2.095903274289385,5.678873587267573
mesoamerican,2.5,0.0
mesopotamian,2.5,0.0
mess,5.725867731841175,2.0832194273953633
messag,2.813828723443679,3.9568651667890395
messalina,2.5,0.0
messeng,3.321928094887363,3.321928094887363
messi,6.562670867216252,1.890973724716661
messiah,1.0479516371446924,19.549378059091087
messian,3.321928094887363,3.321928094887363
messianist,0.0,2.5
messick,0.0,2.5
messier,0.0,5.0
messiest,3.321928094887363,3.321928094887363
messili,2.717562737549928,4.1145820804822515
messin,2.5,0.0
messr,2.5,0.0
mest,0.0,2.5
mesuri,3.321928094887363,3.321928094887363
met,2.6757843413909446,4.187984778817734
meta,8.003922779651097,1.6609640474436815
metabol,0.0,2.5
metabolism,0.0,2.5
metacinemat,0.0,2.5
metacommentari,0.0,2.5
metacrit,3.321928094887363,3.321928094887363
metafict,0.0,2.5
metal,3.840066679447929,2.8914909602094627
metamorph,3.321928094887363,3.321928094887363
metamorphos,6.4556962358128835,1.9124892893931982
metamorphosi,2.5,0.0
metaphor,2.095903274289385,5.678873587267573
metaphys,2.051953745602362,5.8455446577859105
metcalf,1.6609640474436815,8.003922779651097
mete,1.8380053935977752,6.8433137786230045
meteor,2.9514322065841454,3.7556162037993324
meteorit,4.1145820804822515,2.717562737549928
metephor,0.0,2.5
meter,2.095903274289385,5.678873587267573
metermaid,0.0,2.5
meth,10.0,0.0
method,2.6767980774787876,4.186165670860539
methodist,0.0,2.5
methought,2.5,0.0
meticul,1.4161325472140762,10.511516129964006
metion,0.0,5.0
metonym,0.0,2.5
metoo,0.0,2.5
metr,5.0,0.0
metric,8.003922779651097,1.6609640474436815
metro,2.9203673004336506,3.798794064681797
metroid,2.5,0.0
metropoli,1.0,21.854345326782823
metropolitan,2.1803695489250283,5.386869421779831
metrosexu,5.0,0.0
metschurat,0.0,2.5
metti,0.0,2.5
mettl,2.5,0.0
metwal,1.0479516371446924,19.549378059091087
