,negative,neutral,positive,total
oppress,5.0,2.0,0.0,7.0
oprah,1.0,0.0,0.0,1.0
opt,2.0,0.0,1.0,3.0
optic,1.0,0.0,0.0,1.0
optimist,3.0,0.0,1.0,4.0
opul,1.0,0.0,0.0,1.0
oral,2.0,0.0,0.0,2.0
orang,0.0,1.0,0.0,1.0
orchestr,2.0,1.0,0.0,3.0
order,1.0,0.0,0.0,1.0
ordinari,12.0,1.0,0.0,13.0
organ,5.0,0.0,1.0,6.0
orgasm,1.0,0.0,0.0,1.0
orient,8.0,2.0,1.0,11.0
origin,78.0,20.0,11.0,109.0
orlean,1.0,0.0,0.0,1.0
orson,1.0,0.0,0.0,1.0
orthodox,1.0,0.0,0.0,1.0
oscar,6.0,0.0,1.0,7.0
ostens,0.0,1.0,1.0,2.0
ostentati,0.0,1.0,0.0,1.0
other,128.0,27.0,13.0,168.0
otherwis,28.0,2.0,3.0,33.0
otherworld,2.0,1.0,0.0,3.0
ou,1.0,0.0,0.0,1.0
out,3.0,1.0,0.0,4.0
outdat,3.0,0.0,0.0,3.0
outdo,1.0,0.0,0.0,1.0
outer,2.0,0.0,2.0,4.0
outgag,1.0,0.0,0.0,1.0
outing,5.0,0.0,1.0,6.0
outlandish,2.0,2.0,0.0,4.0
outnumb,1.0,0.0,0.0,1.0
outpac,1.0,0.0,0.0,1.0
outr,2.0,0.0,0.0,2.0
outrag,11.0,3.0,4.0,18.0
outright,1.0,1.0,0.0,2.0
outrun,0.0,2.0,0.0,2.0
outsel,1.0,0.0,0.0,1.0
outshin,2.0,2.0,0.0,4.0
outsid,1.0,2.0,0.0,3.0
outstand,6.0,1.0,1.0,8.0
outta,0.0,1.0,0.0,1.0
outward,2.0,0.0,0.0,2.0
outweigh,2.0,0.0,0.0,2.0
over,21.0,7.0,0.0,28.0
overact,1.0,0.0,0.0,1.0
overal,28.0,4.0,4.0,36.0
overbear,1.0,1.0,1.0,3.0
overblown,4.0,3.0,0.0,7.0
overboard,1.0,0.0,0.0,1.0
overburden,1.0,0.0,0.0,1.0
overcom,17.0,3.0,1.0,21.0
overcook,2.0,1.0,0.0,3.0
overdo,1.0,0.0,0.0,1.0
overdon,1.0,0.0,0.0,1.0
overdos,0.0,0.0,1.0,1.0
overdu,1.0,0.0,0.0,1.0
overemphat,0.0,0.0,1.0,1.0
overexpos,2.0,0.0,0.0,2.0
overflow,2.0,0.0,0.0,2.0
overh,1.0,1.0,1.0,3.0
overhear,1.0,0.0,0.0,1.0
overinfl,1.0,0.0,0.0,1.0
overkil,2.0,1.0,0.0,3.0
overladen,1.0,0.0,0.0,1.0
overlap,1.0,0.0,0.0,1.0
overload,0.0,1.0,0.0,1.0
overlong,5.0,1.0,3.0,9.0
overlook,4.0,1.0,0.0,5.0
overmanipul,1.0,0.0,0.0,1.0
overplay,1.0,0.0,1.0,2.0
overplot,0.0,0.0,1.0,1.0
overpow,1.0,1.0,0.0,2.0
overprais,0.0,1.0,0.0,1.0
overproduc,2.0,2.0,0.0,4.0
overreach,0.0,1.0,0.0,1.0
overrid,1.0,0.0,0.0,1.0
overrip,1.0,0.0,0.0,1.0
overrun,3.0,0.0,0.0,3.0
overs,1.0,0.0,1.0,2.0
oversex,1.0,0.0,0.0,1.0
overshadow,1.0,3.0,0.0,4.0
overst,3.0,1.0,0.0,4.0
overstay,1.0,0.0,0.0,1.0
overstimul,1.0,0.0,0.0,1.0
overstuf,1.0,1.0,0.0,2.0
overstyl,1.0,0.0,0.0,1.0
overt,3.0,0.0,0.0,3.0
overtak,1.0,0.0,0.0,1.0
overus,2.0,0.0,0.0,2.0
overwhelm,12.0,1.0,2.0,15.0
overwork,1.0,0.0,0.0,1.0
overwritten,3.0,1.0,0.0,4.0
overwrought,12.0,0.0,1.0,13.0
owe,9.0,0.0,0.0,9.0
owen,1.0,0.0,0.0,1.0
own,135.0,39.0,15.0,189.0
ozpetek,1.0,1.0,0.0,2.0
pace,23.0,8.0,3.0,34.0
pack,18.0,5.0,3.0,26.0
packag,0.0,0.0,1.0,1.0
pad,4.0,0.0,1.0,5.0
padr,2.0,0.0,0.0,2.0
paean,0.0,0.0,1.0,1.0
page,0.0,2.0,0.0,2.0
paid,12.0,1.0,1.0,14.0
pain,36.0,7.0,2.0,45.0
painless,1.0,0.0,0.0,1.0
painstak,1.0,0.0,0.0,1.0
paint,5.0,4.0,1.0,10.0
painter,2.0,0.0,0.0,2.0
pair,2.0,0.0,0.0,2.0
pal,1.0,1.0,1.0,3.0
palat,3.0,0.0,0.0,3.0
pale,4.0,1.0,0.0,5.0
palestinian,3.0,1.0,0.0,4.0
pallid,1.0,0.0,0.0,1.0
palm,1.0,0.0,0.0,1.0
palpabl,4.0,0.0,1.0,5.0
pamela,1.0,0.0,0.0,1.0
pan,1.0,0.0,0.0,1.0
pander,4.0,2.0,0.0,6.0
pandora,1.0,0.0,0.0,1.0
panic,2.0,0.0,0.0,2.0
panoram,3.0,0.0,0.0,3.0
parabl,6.0,0.0,1.0,7.0
parachut,1.0,0.0,0.0,1.0
parad,2.0,0.0,0.0,2.0
paradiso,2.0,0.0,0.0,2.0
paradox,2.0,0.0,0.0,2.0
parallel,2.0,0.0,0.0,2.0
paralyz,1.0,0.0,0.0,1.0
paranoid,2.0,0.0,0.0,2.0
paranorm,1.0,0.0,0.0,1.0
paraphras,1.0,0.0,0.0,1.0
parapsycholog,1.0,0.0,0.0,1.0
pardon,1.0,0.0,0.0,1.0
pare,1.0,0.0,0.0,1.0
parent,2.0,1.0,0.0,3.0
parisian,0.0,1.0,0.0,1.0
park,1.0,0.0,0.0,1.0
parka,0.0,1.0,0.0,1.0
parker,1.0,1.0,1.0,3.0
parmenti,0.0,1.0,0.0,1.0
parochi,2.0,0.0,0.0,2.0
parodi,3.0,0.0,0.0,3.0
parri,1.0,0.0,0.0,1.0
parsec,1.0,0.0,0.0,1.0
part,9.0,1.0,0.0,10.0
partial,0.0,1.0,0.0,1.0
particip,2.0,0.0,0.0,2.0
particular,46.0,10.0,5.0,61.0
parton,1.0,0.0,0.0,1.0
partway,0.0,0.0,1.0,1.0
pass,19.0,2.0,7.0,28.0
passabl,7.0,1.0,1.0,9.0
passion,6.0,2.0,0.0,8.0
passiv,1.0,0.0,0.0,1.0
past,18.0,6.0,3.0,27.0
pasta,1.0,0.0,0.0,1.0
pasteur,0.0,1.0,0.0,1.0
pat,6.0,2.0,1.0,9.0
patch,1.0,1.0,1.0,3.0
patchi,1.0,0.0,0.0,1.0
patchwork,1.0,0.0,0.0,1.0
patent,1.0,0.0,0.0,1.0
path,0.0,1.0,0.0,1.0
pathet,12.0,2.0,0.0,14.0
patholog,1.0,1.0,0.0,2.0
patient,3.0,1.0,3.0,7.0
patriarch,1.0,0.0,0.0,1.0
patricio,1.0,0.0,0.0,1.0
patriot,2.0,0.0,0.0,2.0
patron,2.0,1.0,0.0,3.0
patronis,1.0,0.0,0.0,1.0
pattern,0.0,1.0,0.0,1.0
pauli,2.0,0.0,0.0,2.0
paulin,1.0,0.0,0.0,1.0
paunchi,1.0,0.0,0.0,1.0
paus,3.0,2.0,0.0,5.0
pave,1.0,1.0,0.0,2.0
paw,1.0,0.0,0.0,1.0
paxton,1.0,0.0,0.0,1.0
pay,20.0,7.0,2.0,29.0
payola,0.0,1.0,0.0,1.0
peak,1.0,0.0,1.0,2.0
peculiar,7.0,2.0,1.0,10.0
peddl,0.0,1.0,0.0,1.0
pedest,1.0,0.0,0.0,1.0
pedestrian,7.0,0.0,1.0,8.0
pedigre,2.0,0.0,1.0,3.0
pee,1.0,0.0,0.0,1.0
peek,3.0,0.0,0.0,3.0
peep,1.0,0.0,1.0,2.0
peerless,1.0,0.0,0.0,1.0
peev,0.0,1.0,0.0,1.0
peevish,1.0,0.0,0.0,1.0
peg,1.0,1.0,0.0,2.0
pellington,1.0,0.0,0.0,1.0
pen,1.0,0.0,0.0,1.0
penetr,5.0,1.0,0.0,6.0
pentacost,0.0,0.0,1.0,1.0
pentecost,0.0,1.0,0.0,1.0
peopl,1.0,0.0,0.0,1.0
peplo,1.0,0.0,0.0,1.0
pepper,4.0,0.0,0.0,4.0
percept,4.0,2.0,0.0,6.0
percol,1.0,1.0,1.0,3.0
perdit,1.0,0.0,0.0,1.0
perfect,59.0,15.0,4.0,78.0
perfervid,1.0,0.0,0.0,1.0
perform,10.0,1.0,0.0,11.0
perhap,19.0,11.0,4.0,34.0
peril,2.0,0.0,2.0,4.0
perman,0.0,0.0,1.0,1.0
permeat,3.0,2.0,0.0,5.0
permit,2.0,0.0,0.0,2.0
peroxid,1.0,0.0,0.0,1.0
perpetr,3.0,0.0,1.0,4.0
perpetu,3.0,0.0,1.0,4.0
perplex,1.0,1.0,1.0,3.0
persecut,1.0,0.0,0.0,1.0
persist,1.0,0.0,1.0,2.0
persnicketi,0.0,1.0,0.0,1.0
person,33.0,11.0,1.0,45.0
persona,1.0,1.0,0.0,2.0
personifi,1.0,2.0,0.0,3.0
perspect,1.0,1.0,0.0,2.0
perspicaci,1.0,0.0,0.0,1.0
persuad,1.0,0.0,0.0,1.0
persuas,2.0,1.0,0.0,3.0
pertin,2.0,0.0,1.0,3.0
pervas,2.0,0.0,0.0,2.0
pervers,7.0,3.0,0.0,10.0
pervert,0.0,1.0,0.0,1.0
peski,1.0,0.0,0.0,1.0
pessimist,2.0,0.0,0.0,2.0
pet,1.0,0.0,0.0,1.0
pete,2.0,0.0,0.0,2.0
peter,1.0,0.0,0.0,1.0
petit,1.0,0.0,0.0,1.0
petri,1.0,0.0,0.0,1.0
petti,1.0,0.0,1.0,2.0
phantom,1.0,1.0,0.0,2.0
phenomen,4.0,1.0,0.0,5.0
philibert,0.0,1.0,0.0,1.0
philosoph,14.0,1.0,0.0,15.0
phlegmat,1.0,0.0,0.0,1.0
phone,1.0,0.0,0.0,1.0
phoni,5.0,0.0,0.0,5.0
photograph,9.0,1.0,1.0,11.0
physic,8.0,2.0,2.0,12.0
pianist,1.0,0.0,0.0,1.0
pic,2.0,0.0,0.0,2.0
picaresqu,1.0,0.0,0.0,1.0
piccoli,1.0,0.0,0.0,1.0
pick,11.0,2.0,1.0,14.0
picki,1.0,0.0,0.0,1.0
picnic,1.0,0.0,0.0,1.0
pictur,3.0,2.0,2.0,7.0
piec,1.0,1.0,0.0,2.0
pierc,2.0,0.0,0.0,2.0
pile,4.0,1.0,0.0,5.0
pillag,0.0,1.0,0.0,1.0
pilot,1.0,0.0,0.0,1.0
piment,1.0,0.0,0.0,1.0
pin,1.0,0.0,0.0,1.0
pink,2.0,0.0,0.0,2.0
pinnacl,1.0,0.0,0.0,1.0
pinocchio,1.0,0.0,0.0,1.0
pinochet,1.0,0.0,0.0,1.0
pious,1.0,0.0,0.0,1.0
pipe,2.0,1.0,0.0,3.0
piqu,1.0,0.0,0.0,1.0
piquant,1.0,1.0,1.0,3.0
piss,1.0,0.0,0.0,1.0
pistol,1.0,0.0,0.0,1.0
pit,1.0,0.0,0.0,1.0
pitch,4.0,3.0,0.0,7.0
pithi,1.0,0.0,0.0,1.0
piti,6.0,0.0,1.0,7.0
pivot,1.0,1.0,0.0,2.0
pixil,1.0,0.0,0.0,1.0
place,8.0,0.0,1.0,9.0
placehold,0.0,1.0,0.0,1.0
placid,2.0,0.0,0.0,2.0
plagu,3.0,0.0,0.0,3.0
plain,17.0,1.0,3.0,21.0
plan,1.0,1.0,1.0,3.0
plaster,1.0,0.0,0.0,1.0
plastic,0.0,1.0,0.0,1.0
platon,0.0,1.0,0.0,1.0
plausibl,1.0,1.0,0.0,2.0
play,87.0,23.0,16.0,126.0
pleas,27.0,3.0,3.0,33.0
pleasant,16.0,5.0,2.0,23.0
pleasur,7.0,3.0,1.0,11.0
plenti,5.0,1.0,0.0,6.0
pli,0.0,0.0,1.0,1.0
plod,14.0,2.0,1.0,17.0
plot,12.0,4.0,1.0,17.0
plotless,3.0,0.0,0.0,3.0
plough,1.0,0.0,0.0,1.0
pluck,3.0,0.0,0.0,3.0
plucki,1.0,1.0,0.0,2.0
plug,0.0,0.0,1.0,1.0
plumb,2.0,0.0,0.0,2.0
plump,0.0,1.0,0.0,1.0
plunder,0.0,0.0,1.0,1.0
plung,1.0,0.0,0.0,1.0
plus,1.0,0.0,0.0,1.0
plutonium,1.0,0.0,0.0,1.0
plympton,1.0,0.0,0.0,1.0
poem,1.0,0.0,0.0,1.0
poetic,13.0,6.0,1.0,20.0
poetri,0.0,0.0,1.0,1.0
pogu,1.0,0.0,0.0,1.0
poignanc,1.0,0.0,0.0,1.0
poignant,8.0,4.0,2.0,14.0
point,14.0,0.0,2.0,16.0
pointless,7.0,0.0,2.0,9.0
pois,1.0,1.0,1.0,3.0
poke,3.0,0.0,1.0,4.0
pokemon,4.0,1.0,0.0,5.0
pokey,1.0,0.0,0.0,1.0
polanski,5.0,0.0,0.0,5.0
polem,3.0,0.0,0.0,3.0
polic,1.0,0.0,0.0,1.0
polish,5.0,8.0,1.0,14.0
polit,40.0,6.0,3.0,49.0
pollut,1.0,0.0,0.0,1.0
pompous,2.0,2.0,0.0,4.0
ponder,15.0,6.0,0.0,21.0
poo,1.0,0.0,0.0,1.0
poor,35.0,6.0,0.0,41.0
pop,8.0,4.0,1.0,13.0
popcorn,7.0,1.0,1.0,9.0
popul,4.0,0.0,0.0,4.0
popular,4.0,2.0,2.0,8.0
por,1.0,0.0,0.0,1.0
pore,1.0,0.0,0.0,1.0
porki,1.0,0.0,0.0,1.0
porn,4.0,0.0,0.0,4.0
porno,0.0,1.0,0.0,1.0
pornograph,1.0,0.0,0.0,1.0
porous,1.0,0.0,0.0,1.0
portabl,0.0,1.0,0.0,1.0
portent,0.0,0.0,2.0,2.0
portray,16.0,2.0,1.0,19.0
portugues,2.0,0.0,0.0,2.0
pose,5.0,1.0,2.0,8.0
posit,13.0,1.0,3.0,17.0
possess,8.0,2.0,1.0,11.0
possibl,39.0,12.0,4.0,55.0
post,2.0,0.0,0.0,2.0
postapocalypt,1.0,0.0,0.0,1.0
postcard,1.0,0.0,0.0,1.0
poster,2.0,0.0,0.0,2.0
posthum,1.0,0.0,0.0,1.0
postmodern,2.0,1.0,1.0,4.0
pot,0.0,1.0,0.0,1.0
potemkin,1.0,0.0,0.0,1.0
potent,7.0,2.0,1.0,10.0
potenti,16.0,2.0,6.0,24.0
potti,1.0,0.0,0.0,1.0
pound,1.0,0.0,0.0,1.0
pour,2.0,0.0,0.0,2.0
pow,1.0,0.0,0.0,1.0
powaqqatsi,0.0,1.0,0.0,1.0
power,48.0,7.0,3.0,58.0
powerpuff,0.0,1.0,0.0,1.0
pr,0.0,0.0,1.0,1.0
practic,7.0,1.0,2.0,10.0
prais,3.0,4.0,0.0,7.0
praiseworthi,1.0,0.0,0.0,1.0
pranc,0.0,0.0,1.0,1.0
prankish,0.0,0.0,1.0,1.0
pratfal,0.0,1.0,0.0,1.0
pray,1.0,1.0,0.0,2.0
pre,2.0,0.0,0.0,2.0
preach,3.0,0.0,0.0,3.0
preachi,4.0,0.0,0.0,4.0
preambl,0.0,1.0,0.0,1.0
precari,2.0,0.0,0.0,2.0
preced,2.0,1.0,0.0,3.0
prechew,1.0,0.0,0.0,1.0
precinct,0.0,0.0,1.0,1.0
precious,9.0,5.0,3.0,17.0
precipit,0.0,1.0,0.0,1.0
precis,8.0,1.0,1.0,10.0
precoci,2.0,0.0,0.0,2.0
preconceiv,0.0,0.0,1.0,1.0
predict,60.0,21.0,4.0,85.0
predispos,2.0,0.0,0.0,2.0
predomin,2.0,0.0,0.0,2.0
preemptiv,1.0,0.0,0.0,1.0
prefabr,1.0,0.0,0.0,1.0
prefer,6.0,3.0,0.0,9.0
pregnant,2.0,0.0,0.0,2.0
prehistor,1.0,0.0,0.0,1.0
preliminari,1.0,0.0,0.0,1.0
premier,0.0,1.0,0.0,1.0
premis,1.0,1.0,0.0,2.0
preordain,2.0,0.0,0.0,2.0
prep,2.0,0.0,0.0,2.0
prepackag,1.0,0.0,0.0,1.0
prepar,2.0,2.0,0.0,4.0
preposter,8.0,5.0,1.0,14.0
preprogram,0.0,1.0,0.0,1.0
prepubesc,0.0,1.0,0.0,1.0
prescient,1.0,0.0,0.0,1.0
prescrib,1.0,0.0,0.0,1.0
present,18.0,8.0,7.0,33.0
preserv,1.0,0.0,0.0,1.0
presid,1.0,0.0,0.0,1.0
press,5.0,1.0,1.0,7.0
presum,2.0,0.0,0.0,2.0
presuppos,0.0,1.0,0.0,1.0
preteen,2.0,1.0,0.0,3.0
pretend,10.0,0.0,0.0,10.0
pretenti,28.0,11.0,3.0,42.0
pretti,55.0,14.0,11.0,80.0
prettiest,1.0,0.0,0.0,1.0
prevail,2.0,0.0,0.0,2.0
preval,1.0,0.0,1.0,2.0
prevent,4.0,3.0,0.0,7.0
previous,21.0,4.0,2.0,27.0
prewarn,0.0,0.0,1.0,1.0
prey,1.0,0.0,0.0,1.0
priceless,2.0,1.0,0.0,3.0
prick,1.0,0.0,0.0,1.0
pride,1.0,0.0,0.0,1.0
priggish,1.0,0.0,0.0,1.0
prim,1.0,0.0,0.0,1.0
prima,0.0,1.0,0.0,1.0
primal,2.0,0.0,0.0,2.0
primari,5.0,0.0,0.0,5.0
primarili,6.0,0.0,1.0,7.0
prime,2.0,1.0,1.0,4.0
primer,0.0,1.0,0.0,1.0
primit,3.0,0.0,2.0,5.0
princess,1.0,0.0,0.0,1.0
princip,2.0,0.0,0.0,2.0
principl,1.0,0.0,0.0,1.0
print,2.0,0.0,0.0,2.0
prior,1.0,0.0,0.0,1.0
prison,0.0,1.0,0.0,1.0
prissi,1.0,0.0,0.0,1.0
pristin,1.0,1.0,0.0,2.0
privat,7.0,2.0,1.0,10.0
privi,1.0,0.0,0.0,1.0
privileg,2.0,0.0,1.0,3.0
prize,0.0,1.0,0.0,1.0
pro,3.0,1.0,1.0,5.0
probabl,50.0,8.0,6.0,64.0
probe,6.0,1.0,1.0,8.0
problemat,7.0,1.0,0.0,8.0
procedur,2.0,0.0,0.0,2.0
proceed,1.0,0.0,0.0,1.0
process,2.0,1.0,0.0,3.0
proclaim,1.0,0.0,0.0,1.0
produc,21.0,7.0,4.0,32.0
profan,1.0,0.0,0.0,1.0
profess,0.0,1.0,0.0,1.0
profession,5.0,3.0,1.0,9.0
profici,3.0,0.0,0.0,3.0
profil,0.0,0.0,1.0,1.0
profound,11.0,7.0,1.0,19.0
progress,3.0,0.0,0.0,3.0
project,1.0,1.0,0.0,2.0
prolif,1.0,0.0,0.0,1.0
prolong,2.0,0.0,0.0,2.0
promin,3.0,0.0,0.0,3.0
promis,21.0,4.0,5.0,30.0
prompt,0.0,1.0,0.0,1.0
pronounc,3.0,1.0,0.0,4.0
proof,3.0,0.0,1.0,4.0
propaganda,0.0,1.0,0.0,1.0
propel,2.0,1.0,0.0,3.0
proper,11.0,0.0,0.0,11.0
propheci,1.0,1.0,0.0,2.0
prophet,1.0,1.0,0.0,2.0
propos,1.0,0.0,0.0,1.0
propuls,1.0,0.0,0.0,1.0
prosaic,1.0,0.0,1.0,2.0
prose,0.0,1.0,0.0,1.0
prospect,0.0,1.0,0.0,1.0
prosthet,0.0,0.0,1.0,1.0
prostitut,1.0,0.0,0.0,1.0
protagonist,1.0,1.0,0.0,2.0
protect,5.0,1.0,0.0,6.0
protract,1.0,0.0,0.0,1.0
proud,3.0,0.0,0.0,3.0
prove,44.0,10.0,4.0,58.0
proven,2.0,0.0,0.0,2.0
proverbi,1.0,0.0,1.0,2.0
provid,44.0,12.0,7.0,63.0
provinci,2.0,0.0,0.0,2.0
provoc,17.0,9.0,1.0,27.0
provok,14.0,5.0,5.0,24.0
proxi,0.0,1.0,0.0,1.0
prurient,1.0,0.0,1.0,2.0
pryce,1.0,0.0,0.0,1.0
pseudo,3.0,1.0,1.0,5.0
psychedel,1.0,0.0,0.0,1.0
psychic,2.0,0.0,1.0,3.0
psycho,2.0,0.0,0.0,2.0
psychoanalyt,0.0,0.0,1.0,1.0
psycholog,31.0,11.0,7.0,49.0
psychopath,3.0,0.0,0.0,3.0
psychot,1.0,0.0,0.0,1.0
public,9.0,3.0,2.0,14.0
publish,2.0,0.0,0.0,2.0
puccini,0.0,0.0,1.0,1.0
pueril,3.0,0.0,0.0,3.0
puke,0.0,1.0,0.0,1.0
pull,22.0,6.0,5.0,33.0
pulpi,0.0,0.0,1.0,1.0
puls,0.0,0.0,1.0,1.0
pulsat,1.0,0.0,0.0,1.0
pummel,1.0,0.0,2.0,3.0
pump,1.0,1.0,1.0,3.0
pumpkin,0.0,1.0,0.0,1.0
pun,0.0,1.0,0.0,1.0
punch,8.0,0.0,0.0,8.0
punchi,1.0,0.0,0.0,1.0
punchier,1.0,0.0,0.0,1.0
punctuat,4.0,1.0,0.0,5.0
pungent,2.0,0.0,0.0,2.0
punish,1.0,3.0,0.0,4.0
punit,2.0,0.0,0.0,2.0
punni,1.0,0.0,0.0,1.0
puport,1.0,0.0,0.0,1.0
puppet,0.0,1.0,0.0,1.0
puppi,1.0,0.0,0.0,1.0
purdi,1.0,0.0,0.0,1.0
pure,14.0,7.0,3.0,24.0
purer,1.0,0.0,0.0,1.0
purest,0.0,1.0,0.0,1.0
purg,1.0,0.0,0.0,1.0
purgatori,1.0,0.0,0.0,1.0
puritan,1.0,0.0,0.0,1.0
purport,3.0,1.0,1.0,5.0
purpos,3.0,1.0,0.0,4.0
purposeless,1.0,0.0,0.0,1.0
pursu,4.0,0.0,0.0,4.0
push,9.0,6.0,1.0,16.0
pussi,0.0,0.0,1.0,1.0
put,63.0,13.0,12.0,88.0
putrid,3.0,0.0,0.0,3.0
puzzl,8.0,0.0,0.0,8.0
pyro,1.0,0.0,0.0,1.0
pyrotechn,2.0,0.0,0.0,2.0
pyscholog,1.0,0.0,0.0,1.0
qatsi,0.0,1.0,0.0,1.0
quaid,2.0,0.0,0.0,2.0
quak,1.0,0.0,0.0,1.0
qual,1.0,0.0,0.0,1.0
qualifi,2.0,2.0,1.0,5.0
qualiti,2.0,0.0,0.0,2.0
quash,1.0,0.0,0.0,1.0
quasi,2.0,1.0,0.0,3.0
queasi,2.0,0.0,0.0,2.0
queen,6.0,1.0,0.0,7.0
quench,0.0,1.0,0.0,1.0
quentin,1.0,0.0,0.0,1.0
quest,2.0,1.0,1.0,4.0
question,8.0,3.0,1.0,12.0
quibbl,1.0,0.0,0.0,1.0
quick,30.0,7.0,6.0,43.0
quiet,39.0,7.0,3.0,49.0
quieter,2.0,0.0,0.0,2.0
quintessenti,2.0,0.0,0.0,2.0
quirki,30.0,7.0,5.0,42.0
quirkili,1.0,0.0,0.0,1.0
quit,97.0,24.0,12.0,133.0
quiver,1.0,0.0,0.0,1.0
quixot,1.0,0.0,0.0,1.0
quizzic,0.0,1.0,0.0,1.0
rabbit,1.0,0.0,0.0,1.0
race,4.0,1.0,0.0,5.0
racehors,0.0,1.0,0.0,1.0
rachel,1.0,0.0,0.0,1.0
raci,1.0,0.0,0.0,1.0
racial,7.0,1.0,1.0,9.0
racist,2.0,0.0,0.0,2.0
rack,0.0,1.0,0.0,1.0
radiant,3.0,1.0,0.0,4.0
radiat,1.0,0.0,0.0,1.0
radic,5.0,0.0,0.0,5.0
radio,0.0,1.0,0.0,1.0
radioact,1.0,0.0,0.0,1.0
rafael,1.0,0.0,0.0,1.0
raffish,1.0,0.0,0.0,1.0
rag,2.0,1.0,0.0,3.0
rage,2.0,1.0,0.0,3.0
rah,1.0,0.0,0.0,1.0
rail,1.0,0.0,1.0,2.0
rainbow,1.0,0.0,0.0,1.0
raini,1.0,1.0,0.0,2.0
rais,13.0,4.0,4.0,21.0
raiser,0.0,1.0,0.0,1.0
rake,2.0,0.0,0.0,2.0
ralli,2.0,0.0,0.0,2.0
ram,3.0,2.0,0.0,5.0
rambl,6.0,2.0,0.0,8.0
rambo,1.0,0.0,0.0,1.0
rambuncti,0.0,1.0,0.0,1.0
rampant,3.0,0.0,0.0,3.0
rampl,0.0,0.0,1.0,1.0
ramsay,3.0,1.0,0.0,4.0
ramshackl,0.0,0.0,1.0,1.0
ran,1.0,0.0,0.0,1.0
rancor,1.0,0.0,0.0,1.0
randal,2.0,0.0,0.0,2.0
randi,0.0,1.0,0.0,1.0
random,3.0,1.0,1.0,5.0
rang,0.0,1.0,0.0,1.0
rank,4.0,1.0,0.0,5.0
ransack,2.0,0.0,0.0,2.0
rap,1.0,1.0,0.0,2.0
rape,1.0,0.0,0.0,1.0
rapid,6.0,1.0,1.0,8.0
rapt,1.0,0.0,0.0,1.0
raptur,1.0,1.0,0.0,2.0
rara,0.0,1.0,0.0,1.0
rare,66.0,15.0,8.0,89.0
rarest,1.0,0.0,0.0,1.0
ratchet,1.0,0.0,0.0,1.0
rate,3.0,2.0,1.0,6.0
rather,87.0,17.0,15.0,119.0
rattl,3.0,1.0,0.0,4.0
raucous,4.0,0.0,0.0,4.0
raunchi,2.0,0.0,1.0,3.0
ravag,2.0,1.0,0.0,3.0
rave,1.0,0.0,0.0,1.0
ravish,4.0,1.0,0.0,5.0
raw,13.0,2.0,3.0,18.0
ray,1.0,0.0,0.0,1.0
razor,0.0,1.0,0.0,1.0
re,128.0,37.0,15.0,180.0
rea,1.0,0.0,1.0,2.0
reach,17.0,7.0,1.0,25.0
react,2.0,0.0,1.0,3.0
reactionari,2.0,1.0,0.0,3.0
reactiv,1.0,0.0,0.0,1.0
read,27.0,9.0,5.0,41.0
reader,1.0,0.0,0.0,1.0
readi,6.0,2.0,1.0,9.0
readili,2.0,0.0,1.0,3.0
reaffirm,2.0,1.0,0.0,3.0
reagan,1.0,0.0,0.0,1.0
real,112.0,31.0,9.0,152.0
realism,1.0,0.0,0.0,1.0
realist,16.0,4.0,5.0,25.0
realiti,1.0,0.0,0.0,1.0
realiz,25.0,4.0,1.0,30.0
realli,141.0,41.0,15.0,197.0
realm,1.0,0.0,0.0,1.0
reap,1.0,2.0,0.0,3.0
reason,11.0,4.0,2.0,17.0
reassembl,1.0,0.0,0.0,1.0
reassur,5.0,0.0,0.0,5.0
reawaken,0.0,0.0,1.0,1.0
rebecca,0.0,0.0,1.0,1.0
rebel,1.0,1.0,0.0,2.0
rebelli,1.0,0.0,0.0,1.0
recal,3.0,0.0,1.0,4.0
recaptur,0.0,1.0,0.0,1.0
recast,0.0,1.0,0.0,1.0
reced,1.0,0.0,0.0,1.0
receiv,7.0,0.0,0.0,7.0
recent,34.0,12.0,5.0,51.0
recess,1.0,0.0,0.0,1.0
recharg,1.0,0.0,0.0,1.0
rechi,0.0,1.0,0.0,1.0
recit,2.0,1.0,0.0,3.0
reckless,1.0,1.0,0.0,2.0
reclaim,1.0,0.0,0.0,1.0
reco,1.0,0.0,1.0,2.0
recogn,5.0,4.0,2.0,11.0
recognis,1.0,0.0,0.0,1.0
recogniz,4.0,0.0,0.0,4.0
recoil,0.0,1.0,0.0,1.0
recommend,22.0,5.0,3.0,30.0
reconceptu,1.0,0.0,0.0,1.0
reconcil,1.0,0.0,0.0,1.0
reconfigur,0.0,0.0,1.0,1.0
record,5.0,1.0,0.0,6.0
recov,2.0,0.0,0.0,2.0
recreat,6.0,1.0,1.0,8.0
recruit,1.0,0.0,0.0,1.0
recycl,13.0,0.0,1.0,14.0
red,18.0,2.0,3.0,23.0
redeem,9.0,0.0,3.0,12.0
redempt,1.0,0.0,0.0,1.0
redgrav,1.0,1.0,1.0,3.0
rediscov,3.0,0.0,0.0,3.0
reduc,10.0,4.0,2.0,16.0
reduct,2.0,0.0,0.0,2.0
reductionist,0.0,1.0,0.0,1.0
redund,3.0,1.0,1.0,5.0
reek,2.0,0.0,0.0,2.0
reel,3.0,1.0,0.0,4.0
reenact,1.0,0.0,0.0,1.0
rees,1.0,1.0,0.0,2.0
refer,2.0,0.0,0.0,2.0
